unit,s_adj,indic,geo,time,values,name
PC_ACT,NSA,LM-UN-F-TOT,EL,2011-12,26.1,Greece
PC_ACT,NSA,LM-UN-F-TOT,ES,2011-12,23,Spain
PC_ACT,NSA,LM-UN-F-TOT,FI,2011-12,6.3,Finland
PC_ACT,NSA,LM-UN-F-TOT,FR,2011-12,9.8,France
PC_ACT,NSA,LM-UN-F-TOT,HR,2011-12,14.3,Croatia
PC_ACT,NSA,LM-UN-F-TOT,HU,2011-12,11.1,Hungary
PC_ACT,NSA,LM-UN-F-TOT,IE,2011-12,10.8,Ireland
PC_ACT,NSA,LM-UN-F-TOT,IT,2011-12,10.3,Italy
PC_ACT,NSA,LM-UN-F-TOT,LT,2011-12,12.4,Lithuania
PC_ACT,NSA,LM-UN-F-TOT,LU,2011-12,5.8,Luxembourg
PC_ACT,NSA,LM-UN-F-TOT,LV,2011-12,13.4,Latvia
PC_ACT,NSA,LM-UN-F-TOT,MT,2011-12,7.2,Malta
PC_ACT,NSA,LM-UN-F-TOT,NL,2011-12,5.5,Netherlands
PC_ACT,NSA,LM-UN-F-TOT,PL,2011-12,10.9,Poland
PC_ACT,NSA,LM-UN-F-TOT,PT,2011-12,14.9,Portugal
PC_ACT,NSA,LM-UN-F-TOT,RO,2011-12,7.1,Romania
PC_ACT,NSA,LM-UN-F-TOT,SE,2011-12,7,Sweden
PC_ACT,NSA,LM-UN-F-TOT,SI,2011-12,9.4,Slovenia
PC_ACT,NSA,LM-UN-F-TOT,SK,2011-12,14.5,Slovakia
PC_ACT,NSA,LM-UN-F-TOT,UK,2011-12,7.4,United Kingdom
PC_ACT,NSA,LM-UN-M-GT25,AT,2011-12,3.7,Austria
PC_ACT,NSA,LM-UN-M-GT25,BE,2011-12,6,Belgium
PC_ACT,NSA,LM-UN-M-GT25,BG,2011-12,12.1,Bulgaria
PC_ACT,NSA,LM-UN-M-GT25,CY,2011-12,9,Cyprus
PC_ACT,NSA,LM-UN-M-GT25,CZ,2011-12,4.5,Czech Republic
PC_ACT,NSA,LM-UN-M-GT25,DE,2011-12,5.4,Germany
PC_ACT,NSA,LM-UN-M-GT25,DK,2011-12,6.4,Denmark
PC_ACT,NSA,LM-UN-M-GT25,EE,2011-12,11.1,Estonia
PC_ACT,NSA,LM-UN-M-GT25,EL,2011-12,16.5,Greece
PC_ACT,NSA,LM-UN-M-GT25,ES,2011-12,20.4,Spain
PC_ACT,NSA,LM-UN-M-GT25,FI,2011-12,7,Finland
PC_ACT,NSA,LM-UN-M-GT25,FR,2011-12,8.3,France
PC_ACT,NSA,LM-UN-M-GT25,HR,2011-12,12.3,Croatia
PC_ACT,NSA,LM-UN-M-GT25,HU,2011-12,10,Hungary
PC_ACT,NSA,LM-UN-M-GT25,IE,2011-12,16,Ireland
PC_ACT,NSA,LM-UN-M-GT25,IT,2011-12,7,Italy
PC_ACT,NSA,LM-UN-M-GT25,LT,2011-12,14.3,Lithuania
PC_ACT,NSA,LM-UN-M-GT25,LU,2011-12,3.7,Luxembourg
PC_ACT,NSA,LM-UN-M-GT25,LV,2011-12,16,Latvia
PC_ACT,NSA,LM-UN-M-GT25,MT,2011-12,4.9,Malta
PC_ACT,NSA,LM-UN-M-GT25,NL,2011-12,3.7,Netherlands
PC_ACT,NSA,LM-UN-M-GT25,PL,2011-12,7.7,Poland
PC_ACT,NSA,LM-UN-M-GT25,PT,2011-12,12.6,Portugal
PC_ACT,NSA,LM-UN-M-GT25,RO,2011-12,6.5,Romania
PC_ACT,NSA,LM-UN-M-GT25,SE,2011-12,5.5,Sweden
PC_ACT,NSA,LM-UN-M-GT25,SI,2011-12,7.6,Slovenia
PC_ACT,NSA,LM-UN-M-GT25,SK,2011-12,11.9,Slovakia
PC_ACT,NSA,LM-UN-M-GT25,UK,2011-12,6,United Kingdom
PC_ACT,NSA,LM-UN-M-LE25,AT,2011-12,9.1,Austria
PC_ACT,NSA,LM-UN-M-LE25,BE,2011-12,17.6,Belgium
PC_ACT,NSA,LM-UN-M-LE25,BG,2011-12,30,Bulgaria
PC_ACT,NSA,LM-UN-M-LE25,CY,2011-12,26.5,Cyprus
PC_ACT,NSA,LM-UN-M-LE25,CZ,2011-12,17.4,Czech Republic
PC_ACT,NSA,LM-UN-M-LE25,DE,2011-12,8,Germany
PC_ACT,NSA,LM-UN-M-LE25,DK,2011-12,13.8,Denmark
PC_ACT,NSA,LM-UN-M-LE25,EE,2011-12,22,Estonia
PC_ACT,NSA,LM-UN-M-LE25,EL,2011-12,49.2,Greece
PC_ACT,NSA,LM-UN-M-LE25,ES,2011-12,50.3,Spain
PC_ACT,NSA,LM-UN-M-LE25,FI,2011-12,20.2,Finland
PC_ACT,NSA,LM-UN-M-LE25,FR,2011-12,24,France
PC_ACT,NSA,LM-UN-M-LE25,HR,2011-12,38.1,Croatia
PC_ACT,NSA,LM-UN-M-LE25,HU,2011-12,28.4,Hungary
PC_ACT,NSA,LM-UN-M-LE25,IE,2011-12,35.4,Ireland
PC_ACT,NSA,LM-UN-M-LE25,IT,2011-12,31,Italy
PC_ACT,NSA,LM-UN-M-LE25,LT,2011-12,31.6,Lithuania
PC_ACT,NSA,LM-UN-M-LE25,LU,2011-12,21.8,Luxembourg
PC_ACT,NSA,LM-UN-M-LE25,LV,2011-12,26.9,Latvia
PC_ACT,NSA,LM-UN-M-LE25,MT,2011-12,13.9,Malta
PC_ACT,NSA,LM-UN-M-LE25,NL,2011-12,10.3,Netherlands
PC_ACT,NSA,LM-UN-M-LE25,PL,2011-12,24.3,Poland
PC_ACT,NSA,LM-UN-M-LE25,PT,2011-12,34.7,Portugal
PC_ACT,NSA,LM-UN-M-LE25,RO,2011-12,25.7,Romania
PC_ACT,NSA,LM-UN-M-LE25,SE,2011-12,23.3,Sweden
PC_ACT,NSA,LM-UN-M-LE25,SI,2011-12,16.6,Slovenia
PC_ACT,NSA,LM-UN-M-LE25,SK,2011-12,34.1,Slovakia
PC_ACT,NSA,LM-UN-M-LE25,UK,2011-12,25,United Kingdom
PC_ACT,NSA,LM-UN-M-TOT,AT,2011-12,4.4,Austria
PC_ACT,NSA,LM-UN-M-TOT,BE,2011-12,7,Belgium
PC_ACT,NSA,LM-UN-M-TOT,BG,2011-12,13.6,Bulgaria
PC_ACT,NSA,LM-UN-M-TOT,CY,2011-12,10.5,Cyprus
PC_ACT,NSA,LM-UN-M-TOT,CZ,2011-12,5.5,Czech Republic
PC_ACT,NSA,LM-UN-M-TOT,DE,2011-12,5.7,Germany
PC_ACT,NSA,LM-UN-M-TOT,DK,2011-12,7.6,Denmark
PC_ACT,NSA,LM-UN-M-TOT,EE,2011-12,12.2,Estonia
PC_ACT,NSA,LM-UN-M-TOT,EL,2011-12,18.5,Greece
PC_ACT,NSA,LM-UN-M-TOT,ES,2011-12,22.6,Spain
PC_ACT,NSA,LM-UN-M-TOT,FI,2011-12,8.4,Finland
PC_ACT,NSA,LM-UN-M-TOT,FR,2011-12,9.8,France
PC_ACT,NSA,LM-UN-M-TOT,HR,2011-12,14.9,Croatia
PC_ACT,NSA,LM-UN-M-TOT,HU,2011-12,11.2,Hungary
PC_ACT,NSA,LM-UN-M-TOT,IE,2011-12,17.9,Ireland
PC_ACT,NSA,LM-UN-M-TOT,IT,2011-12,9.4,Italy
PC_ACT,NSA,LM-UN-M-TOT,LT,2011-12,15.9,Lithuania
PC_ACT,NSA,LM-UN-M-TOT,LU,2011-12,4.9,Luxembourg
PC_ACT,NSA,LM-UN-M-TOT,LV,2011-12,17.2,Latvia
PC_ACT,NSA,LM-UN-M-TOT,MT,2011-12,6.1,Malta
PC_ACT,NSA,LM-UN-M-TOT,NL,2011-12,4.7,Netherlands
PC_ACT,NSA,LM-UN-M-TOT,PL,2011-12,9.3,Poland
PC_ACT,NSA,LM-UN-M-TOT,PT,2011-12,14.5,Portugal
PC_ACT,NSA,LM-UN-M-TOT,RO,2011-12,8.1,Romania
PC_ACT,NSA,LM-UN-M-TOT,SE,2011-12,7.6,Sweden
PC_ACT,NSA,LM-UN-M-TOT,SI,2011-12,8.4,Slovenia
PC_ACT,NSA,LM-UN-M-TOT,SK,2011-12,14,Slovakia
PC_ACT,NSA,LM-UN-M-TOT,UK,2011-12,8.7,United Kingdom
PC_ACT,NSA,LM-UN-T-GT25,AT,2011-12,4,Austria
PC_ACT,NSA,LM-UN-T-GT25,BE,2011-12,6.1,Belgium
PC_ACT,NSA,LM-UN-T-GT25,BG,2011-12,10.7,Bulgaria
PC_ACT,NSA,LM-UN-T-GT25,CY,2011-12,7.9,Cyprus
PC_ACT,NSA,LM-UN-T-GT25,CZ,2011-12,5.6,Czech Republic
PC_ACT,NSA,LM-UN-T-GT25,DE,2011-12,5.2,Germany
PC_ACT,NSA,LM-UN-T-GT25,DK,2011-12,6.4,Denmark
PC_ACT,NSA,LM-UN-T-GT25,EE,2011-12,9.8,Estonia
PC_ACT,NSA,LM-UN-T-GT25,EL,2011-12,19.5,Greece
PC_ACT,NSA,LM-UN-T-GT25,ES,2011-12,20.7,Spain
PC_ACT,NSA,LM-UN-T-GT25,FI,2011-12,6.2,Finland
PC_ACT,NSA,LM-UN-T-GT25,FR,2011-12,8.4,France
PC_ACT,NSA,LM-UN-T-GT25,HR,2011-12,12.5,Croatia
PC_ACT,NSA,LM-UN-T-GT25,HU,2011-12,10,Hungary
PC_ACT,NSA,LM-UN-T-GT25,IE,2011-12,13,Ireland
PC_ACT,NSA,LM-UN-T-GT25,IT,2011-12,7.8,Italy
PC_ACT,NSA,LM-UN-T-GT25,LT,2011-12,12.7,Lithuania
PC_ACT,NSA,LM-UN-T-GT25,LU,2011-12,4.3,Luxembourg
PC_ACT,NSA,LM-UN-T-GT25,LV,2011-12,14,Latvia
PC_ACT,NSA,LM-UN-T-GT25,MT,2011-12,5.4,Malta
PC_ACT,NSA,LM-UN-T-GT25,NL,2011-12,4.1,Netherlands
PC_ACT,NSA,LM-UN-T-GT25,PL,2011-12,8.3,Poland
PC_ACT,NSA,LM-UN-T-GT25,PT,2011-12,12.8,Portugal
PC_ACT,NSA,LM-UN-T-GT25,RO,2011-12,6,Romania
PC_ACT,NSA,LM-UN-T-GT25,SE,2011-12,5.5,Sweden
PC_ACT,NSA,LM-UN-T-GT25,SI,2011-12,8,Slovenia
PC_ACT,NSA,LM-UN-T-GT25,SK,2011-12,12.4,Slovakia
PC_ACT,NSA,LM-UN-T-GT25,UK,2011-12,5.9,United Kingdom
PC_ACT,NSA,LM-UN-T-LE25,AT,2011-12,9.4,Austria
PC_ACT,NSA,LM-UN-T-LE25,BE,2011-12,16.6,Belgium
PC_ACT,NSA,LM-UN-T-LE25,BG,2011-12,28.8,Bulgaria
PC_ACT,NSA,LM-UN-T-LE25,CY,2011-12,26,Cyprus
PC_ACT,NSA,LM-UN-T-LE25,CZ,2011-12,17.6,Czech Republic
PC_ACT,NSA,LM-UN-T-LE25,DE,2011-12,7.2,Germany
PC_ACT,NSA,LM-UN-T-LE25,DK,2011-12,14.2,Denmark
PC_ACT,NSA,LM-UN-T-LE25,EE,2011-12,21.9,Estonia
PC_ACT,NSA,LM-UN-T-LE25,EL,2011-12,53.4,Greece
PC_ACT,NSA,LM-UN-T-LE25,ES,2011-12,47.9,Spain
PC_ACT,NSA,LM-UN-T-LE25,FI,2011-12,17.8,Finland
PC_ACT,NSA,LM-UN-T-LE25,FR,2011-12,23.5,France
PC_ACT,NSA,LM-UN-T-LE25,HR,2011-12,35.9,Croatia
PC_ACT,NSA,LM-UN-T-LE25,HU,2011-12,27.4,Hungary
PC_ACT,NSA,LM-UN-T-LE25,IE,2011-12,29.1,Ireland
PC_ACT,NSA,LM-UN-T-LE25,IT,2011-12,32.8,Italy
PC_ACT,NSA,LM-UN-T-LE25,LT,2011-12,30.5,Lithuania
PC_ACT,NSA,LM-UN-T-LE25,LU,2011-12,19.8,Luxembourg
PC_ACT,NSA,LM-UN-T-LE25,LV,2011-12,27.3,Latvia
PC_ACT,NSA,LM-UN-T-LE25,MT,2011-12,12.5,Malta
PC_ACT,NSA,LM-UN-T-LE25,NL,2011-12,10.1,Netherlands
PC_ACT,NSA,LM-UN-T-LE25,PL,2011-12,26.7,Poland
PC_ACT,NSA,LM-UN-T-LE25,PT,2011-12,36.1,Portugal
PC_ACT,NSA,LM-UN-T-LE25,RO,2011-12,25.9,Romania
PC_ACT,NSA,LM-UN-T-LE25,SE,2011-12,20.4,Sweden
PC_ACT,NSA,LM-UN-T-LE25,SI,2011-12,17.4,Slovenia
PC_ACT,NSA,LM-UN-T-LE25,SK,2011-12,34.2,Slovakia
PC_ACT,NSA,LM-UN-T-LE25,UK,2011-12,21.4,United Kingdom
PC_ACT,NSA,LM-UN-T-TOT,AT,2011-12,4.7,Austria
PC_ACT,NSA,LM-UN-T-TOT,BE,2011-12,7,Belgium
PC_ACT,NSA,LM-UN-T-TOT,BG,2011-12,12.1,Bulgaria
PC_ACT,NSA,LM-UN-T-TOT,CY,2011-12,9.5,Cyprus
PC_ACT,NSA,LM-UN-T-TOT,CZ,2011-12,6.5,Czech Republic
PC_ACT,NSA,LM-UN-T-TOT,DE,2011-12,5.4,Germany
PC_ACT,NSA,LM-UN-T-TOT,DK,2011-12,7.6,Denmark
PC_ACT,NSA,LM-UN-T-TOT,EE,2011-12,11,Estonia
PC_ACT,NSA,LM-UN-T-TOT,EL,2011-12,21.8,Greece
PC_ACT,NSA,LM-UN-T-TOT,ES,2011-12,22.7,Spain
PC_ACT,NSA,LM-UN-T-TOT,FI,2011-12,7.4,Finland
PC_ACT,NSA,LM-UN-T-TOT,FR,2011-12,9.8,France
PC_ACT,NSA,LM-UN-T-TOT,HR,2011-12,14.6,Croatia
PC_ACT,NSA,LM-UN-T-TOT,HU,2011-12,11.2,Hungary
PC_ACT,NSA,LM-UN-T-TOT,IE,2011-12,14.7,Ireland
PC_ACT,NSA,LM-UN-T-TOT,IT,2011-12,9.8,Italy
PC_ACT,NSA,LM-UN-T-TOT,LT,2011-12,14.1,Lithuania
PC_ACT,NSA,LM-UN-T-TOT,LU,2011-12,5.3,Luxembourg
PC_ACT,NSA,LM-UN-T-TOT,LV,2011-12,15.3,Latvia
PC_ACT,NSA,LM-UN-T-TOT,MT,2011-12,6.5,Malta
PC_ACT,NSA,LM-UN-T-TOT,NL,2011-12,5.1,Netherlands
PC_ACT,NSA,LM-UN-T-TOT,PL,2011-12,10,Poland
PC_ACT,NSA,LM-UN-T-TOT,PT,2011-12,14.7,Portugal
PC_ACT,NSA,LM-UN-T-TOT,RO,2011-12,7.6,Romania
PC_ACT,NSA,LM-UN-T-TOT,SE,2011-12,7.3,Sweden
PC_ACT,NSA,LM-UN-T-TOT,SI,2011-12,8.8,Slovenia
PC_ACT,NSA,LM-UN-T-TOT,SK,2011-12,14.2,Slovakia
PC_ACT,NSA,LM-UN-T-TOT,UK,2011-12,8.1,United Kingdom
PC_ACT,SA,LM-UN-F-GT25,AT,2011-12,4.4,Austria
PC_ACT,SA,LM-UN-F-GT25,BE,2011-12,6.2,Belgium
PC_ACT,SA,LM-UN-F-GT25,BG,2011-12,9,Bulgaria
PC_ACT,SA,LM-UN-F-GT25,CY,2011-12,7,Cyprus
PC_ACT,SA,LM-UN-F-GT25,CZ,2011-12,7.1,Czech Republic
PC_ACT,SA,LM-UN-F-GT25,DE,2011-12,5,Germany
PC_ACT,SA,LM-UN-F-GT25,DK,2011-12,6.4,Denmark
PC_ACT,SA,LM-UN-F-GT25,EE,2011-12,8.5,Estonia
PC_ACT,SA,LM-UN-F-GT25,EL,2011-12,22.4,Greece
PC_ACT,SA,LM-UN-F-GT25,ES,2011-12,21.1,Spain
PC_ACT,SA,LM-UN-F-GT25,FI,2011-12,5.3,Finland
PC_ACT,SA,LM-UN-F-GT25,FR,2011-12,8.1,France
PC_ACT,SA,LM-UN-F-GT25,HR,2011-12,11.9,Croatia
PC_ACT,SA,LM-UN-F-GT25,HU,2011-12,10,Hungary
PC_ACT,SA,LM-UN-F-GT25,IE,2011-12,9.6,Ireland
PC_ACT,SA,LM-UN-F-GT25,IT,2011-12,8.8,Italy
PC_ACT,SA,LM-UN-F-GT25,LT,2011-12,10.5,Lithuania
PC_ACT,SA,LM-UN-F-GT25,LU,2011-12,4.9,Luxembourg
PC_ACT,SA,LM-UN-F-GT25,LV,2011-12,11.9,Latvia
PC_ACT,SA,LM-UN-F-GT25,MT,2011-12,5.9,Malta
PC_ACT,SA,LM-UN-F-GT25,NL,2011-12,4.8,Netherlands
PC_ACT,SA,LM-UN-F-GT25,PL,2011-12,9,Poland
PC_ACT,SA,LM-UN-F-GT25,PT,2011-12,12.8,Portugal
PC_ACT,SA,LM-UN-F-GT25,RO,2011-12,5.1,Romania
PC_ACT,SA,LM-UN-F-GT25,SE,2011-12,5.5,Sweden
PC_ACT,SA,LM-UN-F-GT25,SI,2011-12,8.2,Slovenia
PC_ACT,SA,LM-UN-F-GT25,SK,2011-12,12.8,Slovakia
PC_ACT,SA,LM-UN-F-GT25,UK,2011-12,5.9,United Kingdom
PC_ACT,SA,LM-UN-F-LE25,AT,2011-12,9.8,Austria
PC_ACT,SA,LM-UN-F-LE25,BE,2011-12,15.6,Belgium
PC_ACT,SA,LM-UN-F-LE25,BG,2011-12,25.2,Bulgaria
PC_ACT,SA,LM-UN-F-LE25,CY,2011-12,24.6,Cyprus
PC_ACT,SA,LM-UN-F-LE25,CZ,2011-12,16.8,Czech Republic
PC_ACT,SA,LM-UN-F-LE25,DE,2011-12,7.4,Germany
PC_ACT,SA,LM-UN-F-LE25,DK,2011-12,13.6,Denmark
PC_ACT,SA,LM-UN-F-LE25,EE,2011-12,21.7,Estonia
PC_ACT,SA,LM-UN-F-LE25,EL,2011-12,58.3,Greece
PC_ACT,SA,LM-UN-F-LE25,ES,2011-12,46.9,Spain
PC_ACT,SA,LM-UN-F-LE25,FI,2011-12,18.3,Finland
PC_ACT,SA,LM-UN-F-LE25,FR,2011-12,22.9,France
PC_ACT,SA,LM-UN-F-LE25,HR,2011-12,30.9,Croatia
PC_ACT,SA,LM-UN-F-LE25,HU,2011-12,26.7,Hungary
PC_ACT,SA,LM-UN-F-LE25,IE,2011-12,24.5,Ireland
PC_ACT,SA,LM-UN-F-LE25,IT,2011-12,32.7,Italy
PC_ACT,SA,LM-UN-F-LE25,LT,2011-12,26.2,Lithuania
PC_ACT,SA,LM-UN-F-LE25,LU,2011-12,16.8,Luxembourg
PC_ACT,SA,LM-UN-F-LE25,LV,2011-12,27.5,Latvia
PC_ACT,SA,LM-UN-F-LE25,MT,2011-12,13.1,Malta
PC_ACT,SA,LM-UN-F-LE25,NL,2011-12,10.7,Netherlands
PC_ACT,SA,LM-UN-F-LE25,PL,2011-12,29.8,Poland
PC_ACT,SA,LM-UN-F-LE25,PT,2011-12,36.2,Portugal
PC_ACT,SA,LM-UN-F-LE25,RO,2011-12,24.5,Romania
PC_ACT,SA,LM-UN-F-LE25,SE,2011-12,20.6,Sweden
PC_ACT,SA,LM-UN-F-LE25,SI,2011-12,17.7,Slovenia
PC_ACT,SA,LM-UN-F-LE25,SK,2011-12,34.5,Slovakia
PC_ACT,SA,LM-UN-F-LE25,UK,2011-12,18.5,United Kingdom
PC_ACT,SA,LM-UN-F-TOT,AT,2011-12,5.1,Austria
PC_ACT,SA,LM-UN-F-TOT,BE,2011-12,7,Belgium
PC_ACT,SA,LM-UN-F-TOT,BG,2011-12,10.1,Bulgaria
PC_ACT,SA,LM-UN-F-TOT,CY,2011-12,8.7,Cyprus
PC_ACT,SA,LM-UN-F-TOT,CZ,2011-12,7.7,Czech Republic
PC_ACT,SA,LM-UN-F-TOT,DE,2011-12,5.2,Germany
PC_ACT,SA,LM-UN-F-TOT,DK,2011-12,7.6,Denmark
PC_ACT,SA,LM-UN-F-TOT,EE,2011-12,9.7,Estonia
PC_ACT,SA,LM-UN-F-TOT,EL,2011-12,25.1,Greece
PC_ACT,SA,LM-UN-F-TOT,ES,2011-12,23.2,Spain
PC_ACT,SA,LM-UN-F-TOT,FI,2011-12,6.9,Finland
PC_ACT,SA,LM-UN-F-TOT,FR,2011-12,9.5,France
PC_ACT,SA,LM-UN-F-TOT,HR,2011-12,13.5,Croatia
PC_ACT,SA,LM-UN-F-TOT,HU,2011-12,11.1,Hungary
PC_ACT,SA,LM-UN-F-TOT,IE,2011-12,11.3,Ireland
PC_ACT,SA,LM-UN-F-TOT,IT,2011-12,10.8,Italy
PC_ACT,SA,LM-UN-F-TOT,LT,2011-12,11.5,Lithuania
PC_ACT,SA,LM-UN-F-TOT,LU,2011-12,5.6,Luxembourg
PC_ACT,SA,LM-UN-F-TOT,LV,2011-12,13.3,Latvia
PC_ACT,SA,LM-UN-F-TOT,MT,2011-12,7.4,Malta
PC_ACT,SA,LM-UN-F-TOT,NL,2011-12,5.8,Netherlands
PC_ACT,SA,LM-UN-F-TOT,PL,2011-12,10.8,Poland
PC_ACT,SA,LM-UN-F-TOT,PT,2011-12,14.6,Portugal
PC_ACT,SA,LM-UN-F-TOT,RO,2011-12,6.6,Romania
PC_ACT,SA,LM-UN-F-TOT,SE,2011-12,7.6,Sweden
PC_ACT,SA,LM-UN-F-TOT,SI,2011-12,9.1,Slovenia
PC_ACT,SA,LM-UN-F-TOT,SK,2011-12,14.3,Slovakia
PC_ACT,SA,LM-UN-F-TOT,UK,2011-12,7.7,United Kingdom
PC_ACT,SA,LM-UN-M-GT25,AT,2011-12,3.9,Austria
PC_ACT,SA,LM-UN-M-GT25,BE,2011-12,5.9,Belgium
PC_ACT,SA,LM-UN-M-GT25,BG,2011-12,11.7,Bulgaria
PC_ACT,SA,LM-UN-M-GT25,CY,2011-12,9,Cyprus
PC_ACT,SA,LM-UN-M-GT25,CZ,2011-12,4.6,Czech Republic
PC_ACT,SA,LM-UN-M-GT25,DE,2011-12,5.4,Germany
PC_ACT,SA,LM-UN-M-GT25,DK,2011-12,6.3,Denmark
PC_ACT,SA,LM-UN-M-GT25,EE,2011-12,10.7,Estonia
PC_ACT,SA,LM-UN-M-GT25,EL,2011-12,16.6,Greece
PC_ACT,SA,LM-UN-M-GT25,ES,2011-12,20.2,Spain
PC_ACT,SA,LM-UN-M-GT25,FI,2011-12,6.5,Finland
PC_ACT,SA,LM-UN-M-GT25,FR,2011-12,7.8,France
PC_ACT,SA,LM-UN-M-GT25,HR,2011-12,12.2,Croatia
PC_ACT,SA,LM-UN-M-GT25,HU,2011-12,9.9,Hungary
PC_ACT,SA,LM-UN-M-GT25,IE,2011-12,16.1,Ireland
PC_ACT,SA,LM-UN-M-GT25,IT,2011-12,6.8,Italy
PC_ACT,SA,LM-UN-M-GT25,LT,2011-12,13.7,Lithuania
PC_ACT,SA,LM-UN-M-GT25,LU,2011-12,3.4,Luxembourg
PC_ACT,SA,LM-UN-M-GT25,LV,2011-12,15.9,Latvia
PC_ACT,SA,LM-UN-M-GT25,MT,2011-12,4.9,Malta
PC_ACT,SA,LM-UN-M-GT25,NL,2011-12,3.9,Netherlands
PC_ACT,SA,LM-UN-M-GT25,PL,2011-12,7.6,Poland
PC_ACT,SA,LM-UN-M-GT25,PT,2011-12,12.4,Portugal
PC_ACT,SA,LM-UN-M-GT25,RO,2011-12,6.3,Romania
PC_ACT,SA,LM-UN-M-GT25,SE,2011-12,5.5,Sweden
PC_ACT,SA,LM-UN-M-GT25,SI,2011-12,7.4,Slovenia
PC_ACT,SA,LM-UN-M-GT25,SK,2011-12,11.7,Slovakia
PC_ACT,SA,LM-UN-M-GT25,UK,2011-12,6.1,United Kingdom
PC_ACT,SA,LM-UN-M-LE25,AT,2011-12,8,Austria
PC_ACT,SA,LM-UN-M-LE25,BE,2011-12,17.2,Belgium
PC_ACT,SA,LM-UN-M-LE25,BG,2011-12,29.2,Bulgaria
PC_ACT,SA,LM-UN-M-LE25,CY,2011-12,27.2,Cyprus
PC_ACT,SA,LM-UN-M-LE25,CZ,2011-12,19.2,Czech Republic
PC_ACT,SA,LM-UN-M-LE25,DE,2011-12,8.8,Germany
PC_ACT,SA,LM-UN-M-LE25,DK,2011-12,15,Denmark
PC_ACT,SA,LM-UN-M-LE25,EE,2011-12,21.6,Estonia
PC_ACT,SA,LM-UN-M-LE25,EL,2011-12,44.5,Greece
PC_ACT,SA,LM-UN-M-LE25,ES,2011-12,51.3,Spain
PC_ACT,SA,LM-UN-M-LE25,FI,2011-12,21.6,Finland
PC_ACT,SA,LM-UN-M-LE25,FR,2011-12,23.2,France
PC_ACT,SA,LM-UN-M-LE25,HR,2011-12,36.1,Croatia
PC_ACT,SA,LM-UN-M-LE25,HU,2011-12,28.4,Hungary
PC_ACT,SA,LM-UN-M-LE25,IE,2011-12,36.1,Ireland
PC_ACT,SA,LM-UN-M-LE25,IT,2011-12,29.5,Italy
PC_ACT,SA,LM-UN-M-LE25,LT,2011-12,32.9,Lithuania
PC_ACT,SA,LM-UN-M-LE25,LU,2011-12,19.9,Luxembourg
PC_ACT,SA,LM-UN-M-LE25,LV,2011-12,29.2,Latvia
PC_ACT,SA,LM-UN-M-LE25,MT,2011-12,14.1,Malta
PC_ACT,SA,LM-UN-M-LE25,NL,2011-12,11,Netherlands
PC_ACT,SA,LM-UN-M-LE25,PL,2011-12,24.2,Poland
PC_ACT,SA,LM-UN-M-LE25,PT,2011-12,33.8,Portugal
PC_ACT,SA,LM-UN-M-LE25,RO,2011-12,24,Romania
PC_ACT,SA,LM-UN-M-LE25,SE,2011-12,25.1,Sweden
PC_ACT,SA,LM-UN-M-LE25,SI,2011-12,15.3,Slovenia
PC_ACT,SA,LM-UN-M-LE25,SK,2011-12,33.9,Slovakia
PC_ACT,SA,LM-UN-M-LE25,UK,2011-12,25.6,United Kingdom
PC_ACT,SA,LM-UN-M-TOT,AT,2011-12,4.4,Austria
PC_ACT,SA,LM-UN-M-TOT,BE,2011-12,6.9,Belgium
PC_ACT,SA,LM-UN-M-TOT,BG,2011-12,13.2,Bulgaria
PC_ACT,SA,LM-UN-M-TOT,CY,2011-12,10.6,Cyprus
PC_ACT,SA,LM-UN-M-TOT,CZ,2011-12,5.7,Czech Republic
PC_ACT,SA,LM-UN-M-TOT,DE,2011-12,5.7,Germany
PC_ACT,SA,LM-UN-M-TOT,DK,2011-12,7.7,Denmark
PC_ACT,SA,LM-UN-M-TOT,EE,2011-12,11.8,Estonia
PC_ACT,SA,LM-UN-M-TOT,EL,2011-12,18.3,Greece
PC_ACT,SA,LM-UN-M-TOT,ES,2011-12,22.5,Spain
PC_ACT,SA,LM-UN-M-TOT,FI,2011-12,8.2,Finland
PC_ACT,SA,LM-UN-M-TOT,FR,2011-12,9.4,France
PC_ACT,SA,LM-UN-M-TOT,HR,2011-12,14.5,Croatia
PC_ACT,SA,LM-UN-M-TOT,HU,2011-12,11.1,Hungary
PC_ACT,SA,LM-UN-M-TOT,IE,2011-12,18.2,Ireland
PC_ACT,SA,LM-UN-M-TOT,IT,2011-12,8.8,Italy
PC_ACT,SA,LM-UN-M-TOT,LT,2011-12,15.5,Lithuania
PC_ACT,SA,LM-UN-M-TOT,LU,2011-12,4.4,Luxembourg
PC_ACT,SA,LM-UN-M-TOT,LV,2011-12,17.3,Latvia
PC_ACT,SA,LM-UN-M-TOT,MT,2011-12,6.1,Malta
PC_ACT,SA,LM-UN-M-TOT,NL,2011-12,5,Netherlands
PC_ACT,SA,LM-UN-M-TOT,PL,2011-12,9.2,Poland
PC_ACT,SA,LM-UN-M-TOT,PT,2011-12,14.2,Portugal
PC_ACT,SA,LM-UN-M-TOT,RO,2011-12,7.8,Romania
PC_ACT,SA,LM-UN-M-TOT,SE,2011-12,8,Sweden
PC_ACT,SA,LM-UN-M-TOT,SI,2011-12,8.2,Slovenia
PC_ACT,SA,LM-UN-M-TOT,SK,2011-12,13.7,Slovakia
